Παροχή_Κωδικοποιημένη,Ημ.Έκδοσης,"Περίοδος Κατανάλωσης",ΣΕΛΙΔΑ,Τιμολόγιο,ΤΥΠΟΣ,Ημέρα,Προηγ.,ΣΩΧΒ,Συν.ΩΧΒ,ΧρΖητ,ΣυμφΙσχ,ΕγκΙσχ,Συνφ,ΖητΑιχ,ΖητΗμ,ΖητΝυκ,ΣυντΧρησ,"ΧΡΕΩΣΕΙΣ ΠΡΟΜΗΘΕΙΑΣ ΔΕΗ","ΦΠΑ  6% x","ΡΥΘΜΙΖΟΜΕΝΕΣ ΧΡΕΩΣΕΙΣ","ΦΠΑ   % x          0,00","ΜΕΙΟΝ ΕΝΑΝΤΙ ΚΑΤΑΝΑΛΩΣΗΣ",Ε.Ρ.Τ.,"ΤΡΕΧΩΝ ΜΗΝΑΣ",ΕΚΠΤ.ΣΥΝΕΠΕΙΑΣ/ΠΡΟΠΛΗΡΩΜΗΣ,ΔΗΜ.ΤΕΛΗ/ΔΗΜ.ΦΟΡΟΣ,ΔΙΑΦ.ΧΡΕΩΣΕΙΣ/ΠΙΣΤΩΣΕΙΣ,Τ.Α.Π.,Τελευτ.,"Αεργος Ημέρα",Τελευτ._Αεργος,Προηγ._Αεργος,ΣΩΧΒ_Αεργος,Συν.ΩΧΒ_Αεργος,Νύχτα,Προηγ._Νύχτα,ΣΩΧΒ_Νύχτα,Συν.ΩΧΒ_Νύχτα,year,month,Τελευτ._Νύχτα,Ημέρα_2,Προηγ._2,ΣΩΧΒ_2,Συν.ΩΧΒ_2,Τελευτ._2
491,24/08/2022,22.06.2022-22.08.2022,22,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,34483,1,0,"0,000",8,0,"1,0000","0,00","0,00","0,00","0,000","179,68","13,88","51,69","0,00","0,00","6,12","251,00","0,00","0,00","-0,37","0,00",,,,,,,,,,,2022,8,,,,,,
413,24/08/2022,22.06.2022-22.08.2022,18,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,75540,1,0,"0,000",35,30,"1,0000","0,00","0,00","0,00","0,000","66,35","6,20","36,95","0,00","0,00","6,12","116,00","0,00","0,00","0,38","0,00",,,,,,,,,,,2022,8,,,,,,
290,03/11/2021,28.07.2021-01.11.2021,2,Γ22,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,38465,1,109,"3,9",35,19,"1,0000","0,00",1,"0,00","7,8","21,71","0,08","36,54","0,00","-57,38","0,00","2,00","0,00","0,00","1,05","0,00",38574,,,,,,,,,,2021,11,,,,,,
420,26/02/2021,24.08.2020-23.02.2021,16,ΦΟΠ,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,40824,1,6887,"0,000",25,25,"1,0000","0,00","0,00","0,00","0,000","687,35","21,20","401,39","0,00","-770,02","0,00","380,00","0,00","0,00","40,08","0,00",47711,,,,,,,,,,2021,2,,,,,,
120,23/06/2022,20.04.2022-21.06.2022,8,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,60565,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","175,52","14,87","72,28","0,00","0,00","0,00","263,00","0,00","0,00","0,33","0,00",,,,,,,,,,,2022,6,,,,,,
245,22/04/2021,24.02.2021-20.04.2021,12,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,45627,1,0,"0,000",25,25,"1,0000","0,00","0,00","0,00","0,000","23,95","2,06","20,16","0,00","0,00","0,00","36,00","-9,64","0,00","-0,53","0,00",,,,,,,,,,,2021,4,,,,,,
381,09/06/2021,08.02.2021-06.06.2021,17,Γ21,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,13407,1,243,"0,000",8,8,"1,0000","0,00","0,00","0,00","0,000","32,74","1,68","19,56","0,00","-25,57","0,00","30,00","0,00","0,00","1,59","0,00",13650,,,,,,,,,,2021,6,,,,,,
508,22/04/2021,24.02.2021-20.04.2021,36,Γ21,ΕΝΑΝΤΙ,Ημέρα,1224,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","27,50","2,52","15,17","0,00","0,00","0,00","44,00","-0,64","0,00","-0,55","0,00",,,,,,,,,,,2021,4,,,,,,
33,26/08/2021,24.02.2021-22.08.2021,2,ΦΟΠ,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,13772,1,4258,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","459,23","21,91","240,73","0,00","-356,15","0,00","390,00","0,00","0,00","24,28","0,00",18030,,,,,,,,,,2021,8,,,,,,
334,06/05/2021,02.04.2021-28.04.2021,3,Γ22,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,77633,1,934,"25,2",35,36,"1,0000","0,00",14,"0,00","10,3","126,42","11,30","63,69","0,00","0,00","0,00","201,00","-6,33","0,00","5,92","0,00",78567,,,,,,,,,,2021,5,,,,,,
7,05/11/2021,30.01.2021-01.11.2021,1,Γ21,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,0,1,8724,"0,000",55,45,"1,0000","0,00","0,00","0,00","0,000","1234,71","43,22","808,59","0,00","-1366,63","0,00","774,00","0,00","0,00","54,11","0,00",8724,,,,,,,,,,2021,11,,,,,,
238,24/10/2022,23.08.2022-20.10.2022,9,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,242497,1,0,"0,000",8,8,"1,0000","0,00","0,00","0,00","0,000","431,01","33,95","134,89","0,00","0,00","0,00","600,00","0,00","0,00","0,15","0,00",,,,,,,,,,,2022,10,,,,,,
75,23/02/2021,23.12.2020-21.02.2021,3,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,4983,1,0,"0,000",8,8,"1,0000","0,00","0,00","0,00","0,000","174,35","13,13","97,98","0,00","0,00","0,00","232,00","-53,52","0,00","0,06","0,00",,,,,,,,,,,2021,2,,,,,,
321,22/04/2021,22.02.2021-20.04.2021,13,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,25905,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","2,15","0,31","3,07","0,00","0,00","0,00","6,00","0,00","0,00","0,47","0,00",,,,,,,,,,,2021,4,,,,,,
100,22/12/2022,21.10.2022-20.12.2022,6,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,59951,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","222,86","17,45","67,83","0,00","0,00","0,00","309,00","0,00","0,00","0,86","0,00",,,,,,,,,,,2022,12,,,,,,
116,24/10/2022,30.08.2022-20.10.2022,7,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,50219,1,0,"0,000",8,8,"1,0000","0,00","0,00","0,00","0,000","3,70","0,35","2,02","0,00","0,00","0,00","6,00","0,00","0,00","-0,07","0,00",,,,,,,,,,,2022,10,,,,,,
307,24/08/2022,22.06.2022-22.08.2022,12,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,17816,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","4,22","0,45","3,32","0,00","0,00","0,00","8,00","0,00","0,00","0,01","0,00",,,,,,,,,,,2022,8,,,,,,
389,24/02/2022,23.08.2021-21.02.2022,23,ΦΟΠ,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,14257,1,6570,"0,000",35,35,"1,0000","0,00","0,00","0,00","0,000","1338,54","63,74","417,89","0,00","-718,31","0,00","1134,00","-8,65","0,00","40,79","0,00",20827,,,,,,,,,,2022,2,,,,,,
47,03/10/2022,30.08.2022-28.09.2022,2,Γ22,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,45943,1,3165,"44,8",55,55,"1,0000","0,00",22,"0,00","19,6","1457,84","101,03","210,16","0,00","0,00","0,00","1793,00","0,00","0,00","23,97","0,00",49108,,,,,,,,,,2022,10,,,,,,
95,22/04/2021,24.02.2021-20.04.2021,5,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,16696,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","58,90","4,74","34,24","0,00","0,00","0,00","84,00","-14,22","0,00","0,34","0,00",,,,,,,,,,,2021,4,,,,,,
78,23/02/2021,23.12.2020-21.02.2021,3,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,50708,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","161,74","12,16","91,03","0,00","0,00","0,00","215,00","-50,13","0,00","0,20","0,00",,,,,,,,,,,2021,2,,,,,,
164,23/06/2022,20.04.2022-21.06.2022,12,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,67192,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","228,01","19,28","93,22","0,00","0,00","0,00","341,00","0,00","0,00","0,49","0,00",,,,,,,,,,,2022,6,,,,,,
494,27/12/2022,22.06.2022-21.12.2022,20,ΦΟΠ,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,55562,1,4595,"0,000",25,0,"1,0000","0,00","0,00","0,00","0,000","895,26","42,62","282,29","0,00","-488,83","6,11","765,00","-1,41","0,00","28,96","0,00",60157,,,,,,,,,,2022,12,,,,,,
305,27/12/2022,22.06.2022-21.12.2022,11,ΦΟΠ,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,5274,1,2860,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","560,21","16,34","169,41","0,00","-470,88","0,00","292,00","-0,88","0,00","17,80","0,00",8134,,,,,,,,,,2022,12,,,,,,
69,22/12/2022,21.10.2022-20.12.2022,5,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,83557,1,0,"0,000",15,1,"1,0000","0,00","0,00","0,00","0,000","181,34","14,31","57,10","0,00","0,00","0,00","253,00","0,00","0,00","0,25","0,00",,,,,,,,,,,2022,12,,,,,,
509,30/03/2021,27.01.2021-29.03.2021,13,Γ21,ΕΝΑΝΤΙ,Ημέρα,403,1,0,"0,000",25,1,"1,0000","0,00","0,00","0,00","0,000","13,75","1,53","14,45","0,00","0,00","0,00","27,00","-2,59","0,00","-0,14","0,00",,,,,,,,,,,2021,3,,,,,,
80,12/05/2022,10.03.2022-11.05.2022,1,Γ1Ν,ΕΝΑΝΤΙ,Ημέρα,12484,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","476,18","33,08","75,54","0,00","0,00","6,21","621,00","0,00","23,92","-0,32","6,39",,,,,,,Νύχτα,43162,1,0,2022,5,,,,,,
190,06/04/2022,04.02.2022-05.04.2022,9,Γ21,ΕΝΑΝΤΙ,Ημέρα,81548,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","63,02","4,92","18,94","0,00","0,00","0,00","87,00","0,00","0,00","0,12","0,00",,,,,,,,,,,2022,4,,,,,,
112,21/04/2022,22.02.2022-19.04.2022,7,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,57385,1,0,"0,000",25,1,"1,0000","0,00","0,00","0,00","0,000","113,37","9,00","36,61","0,00","0,00","0,00","159,00","0,00","0,00","0,02","0,00",,,,,,,,,,,2022,4,,,,,,
464,12/04/2021,03.03.2021-01.04.2021,32,Γ22,ΕΝΑΝΤΙ,Ημέρα,121556,1,0,"44,4",55,55,"1,0000","0,00",22,"0,00","10,4","223,43","20,17","112,67","0,00","0,00","2,96","359,00","0,00","0,00","-0,23","0,00",,,,,,,,,,,2021,4,,,,,,
170,22/04/2021,24.02.2021-20.04.2021,13,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,31655,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","113,49","9,05","64,30","0,00","0,00","0,00","160,00","-26,78","0,00","-0,06","0,00",,,,,,,,,,,2021,4,,,,,,
457,23/06/2022,20.04.2022-21.06.2022,31,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,25931,1,0,"0,000",15,15,"1,0000","0,00","0,00","0,00","0,000","50,30","4,49","24,66","0,00","0,00","0,00","79,00","0,00","0,00","-0,45","0,00",,,,,,,,,,,2022,6,,,,,,
167,30/08/2022,22.06.2022-28.08.2022,12,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,15316,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","2,20","0,31","2,94","0,00","0,00","0,00","5,00","0,00","0,00","-0,45","0,00",,,,,,,,,,,2022,8,,,,,,
431,24/08/2022,22.06.2022-22.08.2022,20,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,29257,1,0,"0,000",8,8,"1,0000","0,00","0,00","0,00","0,000","404,94","31,13","113,90","0,00","0,00","0,00","550,00","0,00","0,00","0,03","0,00",,,,,,,,,,,2022,8,,,,,,
88,01/01/2021,27.02.2020-22.12.2020,1,ΦΟΠ,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,29861,1,41971,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","4170,60","356,16","2306,64","0,00","-751,05","0,00","6322,00","0,00","0,00","239,65","0,00",71832,,,,,,,,,,2021,1,,,,,,
147,24/12/2021,21.10.2021-22.12.2021,10,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,87402,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","149,07","14,02","84,57","0,00","0,00","0,00","248,00","0,00","0,00","0,34","0,00",,,,,,,,,,,2021,12,,,,,,
198,01/09/2022,22.02.2022-30.08.2022,17,ΦΟΠ,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,27414,1,3328,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","578,26","-86,91","191,15","0,00","0,00","0,00","-1531,00","-3,96","0,00","-2209,54","0,00",30742,,,,,,,,,,2022,9,,,,,,
330,07/12/2021,01.11.2021-26.11.2021,22,Γ22,ΕΝΑΝΤΙ,Ημέρα,7443,40,0,"13,9",135,129,"0,9839","0,00",8,"0,00","8,8","62,32","7,66","68,74","0,00","0,00","0,00","135,00","-3,28","0,00","-0,44","0,00",,Αεργος,,1477,40,0,,,,,2021,12,,,,,,
486,22/10/2021,23.08.2021-20.10.2021,32,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,26000,1,0,"0,000",8,0,"1,0000","0,00","0,00","0,00","0,000","65,51","5,03","38,18","0,00","0,00","5,82","95,00","-19,88","0,00","0,34","0,00",,,,,,,,,,,2021,10,,,,,,
62,22/10/2021,23.08.2021-20.10.2021,4,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,78000,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","46,74","4,04","27,78","0,00","0,00","0,00","72,00","-7,20","0,00","0,64","0,00",,,,,,,,,,,2021,10,,,,,,
294,24/08/2022,22.06.2022-22.08.2022,11,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,26775,1,0,"0,000",35,35,"1,0000","0,00","0,00","0,00","0,000","431,27","34,14","137,68","0,00","0,00","0,00","603,00","0,00","0,00","-0,09","0,00",,,,,,,,,,,2022,8,,,,,,
310,10/03/2022,01.02.2022-28.02.2022,2,Γ22,ΕΝΑΝΤΙ,Ημέρα,12872,1,0,"28,0",55,39,"1,0000","0,00",15,"0,00","13,8","353,54","27,00","96,41","0,00","0,00","0,00","477,00","0,00","0,00","0,05","0,00",,,,,,,,,,,2022,3,,,,,,
123,23/06/2022,20.04.2022-21.06.2022,6,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,38835,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","122,47","10,42","51,10","0,00","0,00","0,00","184,00","0,00","0,00","0,01","0,00",,,,,,,,,,,2022,6,,,,,,
201,23/06/2022,20.04.2022-21.06.2022,16,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,20700,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","170,97","14,49","70,46","0,00","0,00","0,00","256,00","0,00","0,00","0,08","0,00",,,,,,,,,,,2022,6,,,,,,
429,23/07/2021,22.03.2021-20.07.2021,6,Γ21,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,44115,1,0,"0,000",25,25,"1,0000","0,00","0,00","0,00","0,000","2,42","0,56","16,41","0,00","-9,49","0,00","13,00","0,00","0,00","0,14","2,96",44115,,,,,,,,,,2021,7,,,,,,
225,06/10/2022,02.06.2022-03.10.2022,10,Γ21,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,84460,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","4,40","0,32","4,99","0,00","-3,97","0,00","6,00","-0,02","0,00","0,28","0,00",84460,,,,,,,,,,2022,10,,,,,,
331,25/05/2021,22.01.2021-20.05.2021,3,Γ21,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,141,1,0,"0,000",25,1,"1,0000","0,00","0,00","0,00","0,000","2,38","0,55","16,14","0,00","-9,34","0,00","10,00","0,00","0,00","0,27","0,00",141,,,,,,,,,,2021,5,,,,,,
264,24/12/2021,21.10.2021-22.12.2021,12,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,115687,1,0,"0,000",8,8,"1,0000","0,00","0,00","0,00","0,000","203,47","19,09","114,71","0,00","0,00","0,00","338,00","0,00","0,00","0,73","0,00",,,,,,,,,,,2021,12,,,,,,
167,03/03/2021,24.08.2020-23.02.2021,3,ΦΟΠ,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,11775,1,23,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","5,96","0,46","9,25","0,00","-7,61","0,00","8,00","0,00","0,00","-0,06","0,00",11798,,,,,,,,,,2021,3,,,,,,
134,24/02/2022,23.08.2021-21.02.2022,7,ΦΟΠ,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,67526,1,3459,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","640,65","32,09","198,08","0,00","-316,82","0,00","571,00","-4,39","0,00","21,39","0,00",70985,,,,,,,,,,2022,2,,,,,,
22,09/02/2022,06.10.2021-06.02.2022,2,Γ21,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,11109,1,6736,"0,000",25,1,"1,0000","0,00","0,00","0,00","0,000","1633,97","90,92","417,58","0,00","-558,89","0,00","1616,00","-11,10","0,00","43,52","0,00",17845,,,,,,,,,,2022,2,,,,,,
116,21/04/2022,22.02.2022-19.04.2022,7,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,47526,1,0,"0,000",8,8,"1,0000","0,00","0,00","0,00","0,000","196,36","14,94","52,77","0,00","0,00","0,00","264,00","0,00","0,00","-0,07","0,00",,,,,,,,,,,2022,4,,,,,,
130,22/04/2021,24.02.2021-20.04.2021,9,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,73352,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","159,85","12,73","89,82","0,00","0,00","0,00","225,00","-37,57","0,00","0,17","0,00",,,,,,,,,,,2021,4,,,,,,
152,26/08/2021,24.02.2021-22.08.2021,10,ΦΟΠ,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,87334,1,6115,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","657,94","34,80","342,31","0,00","-450,80","0,00","619,00","0,00","0,00","34,75","0,00",93449,,,,,,,,,,2021,8,,,,,,
466,22/10/2021,23.08.2021-20.10.2021,18,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,21234,1,0,"0,000",25,25,"1,0000","0,00","0,00","0,00","0,000","13,79","1,62","14,94","0,00","0,00","5,82","35,00","-1,68","0,00","0,51","0,00",,,,,,,,,,,2021,10,,,,,,
91,24/10/2022,23.08.2022-20.10.2022,4,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,10280,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","222,09","17,52","70,03","0,00","0,00","0,00","310,00","0,00","0,00","0,36","0,00",,,,,,,,,,,2022,10,,,,,,
108,23/06/2022,20.04.2022-21.06.2022,6,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,48860,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","79,77","6,83","34,05","0,00","0,00","0,00","121,00","0,00","0,00","0,35","0,00",,,,,,,,,,,2022,6,,,,,,
386,24/08/2022,22.06.2022-22.08.2022,18,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,13028,1,0,"0,000",8,8,"1,0000","0,00","0,00","0,00","0,000","362,31","27,87","102,14","0,00","0,00","0,00","492,00","0,00","0,00","-0,32","0,00",,,,,,,,,,,2022,8,,,,,,
455,26/05/2021,22.09.2020-23.05.2021,6,Γ21,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,21000,1,0,"0,000",25,25,"1,0000","0,00","0,00","0,00","0,000","3,04","0,57","33,09","0,00","-26,64","0,00","10,00","0,00","0,00","-0,06","0,00",21000,,,,,,,,,,2021,5,,,,,,
417,24/10/2022,23.08.2022-20.10.2022,18,Γ21,ΕΝΑΝΤΙ,Ημέρα,87800,1,0,"0,000",8,8,"1,0000","0,00","0,00","0,00","0,000","456,75","35,96","142,59","0,00","0,00","0,00","635,00","0,00","0,00","-0,30","0,00",,,,,,,,,,,2022,10,,,,,,
440,22/04/2021,24.02.2021-20.04.2021,29,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,82774,1,0,"0,000",25,25,"1,0000","0,00","0,00","0,00","0,000","61,28","5,05","40,71","0,00","0,00","0,00","89,00","-17,77","0,00","-0,27","0,00",,,,,,,,,,,2021,4,,,,,,
107,22/10/2021,23.08.2021-20.10.2021,6,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,31936,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","158,42","13,55","89,65","0,00","0,00","0,00","240,00","-22,38","0,00","0,76","0,00",,,,,,,,,,,2021,10,,,,,,
367,11/05/2022,01.04.2022-03.05.2022,6,Γ22,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,40251,1,2075,"35,6",55,62,"1,0000","0,00",16,"0,00","16,2","489,26","27,98","139,57","0,00","0,00","0,00","498,00","-3,84","0,00","-154,97","0,00",42326,,,,,,,,,,2022,5,,,,,,
133,03/03/2022,31.01.2022-28.02.2022,1,Γ22,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,73554,1,1485,"32,3",35,38,"1,0000","0,00",17,"0,00","12,8","380,85","28,97","97,36","0,00","0,00","0,00","514,00","-2,92","0,00","9,74","0,00",75039,,,,,,,,,,2022,3,,,,,,
211,22/10/2021,23.08.2021-20.10.2021,7,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,22218,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","62,73","5,96","36,63","0,00","0,00","0,00","105,00","0,00","0,00","-0,32","0,00",,,,,,,,,,,2021,10,,,,,,
35,21/04/2022,22.02.2022-19.04.2022,2,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,9619,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","394,56","29,90","103,85","0,00","0,00","0,00","529,00","0,00","0,00","0,69","0,00",,,,,,,,,,,2022,4,,,,,,
205,23/06/2022,20.04.2022-21.06.2022,16,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,1106,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","211,48","17,89","86,62","0,00","0,00","0,00","316,00","0,00","0,00","0,01","0,00",,,,,,,,,,,2022,6,,,,,,
71,21/04/2022,22.02.2022-19.04.2022,5,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,57072,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","1,14","0,22","2,46","0,00","0,00","0,00","4,00","0,00","0,00","0,18","0,00",,,,,,,,,,,2022,4,,,,,,
353,29/12/2021,23.06.2021-26.12.2021,16,ΦΟΠ,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,80800,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","3,74","0,25","8,07","0,00","-7,59","0,00","4,00","0,00","0,00","-0,47","0,00",80800,,,,,,,,,,2021,12,,,,,,
83,12/09/2022,08.07.2022-09.09.2022,6,Γ1Ν,ΕΝΑΝΤΙ,Ημέρα,39376,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","218,24","16,54","57,57","0,00","0,00","6,31","331,00","0,00","25,78","-0,33","6,89",,,,,,,Νύχτα,56106,1,0,2022,9,,,,,,
513,26/02/2021,13.10.2020-23.02.2021,18,ΦΟΠ,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,6477,1,2714,"0,000",25,1,"1,0000","0,00","0,00","0,00","0,000","272,10","-9,31","166,52","0,00","0,00","0,00","-163,00","0,00","0,00","-592,31","0,00",9191,,,,,,,,,,2021,2,,,,,,
483,22/10/2021,23.08.2021-20.10.2021,21,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,33230,1,0,"0,000",8,0,"1,0000","0,00","0,00","0,00","0,000","137,87","13,34","84,50","0,00","0,00","5,82","242,00","0,00","0,00","0,47","0,00",,,,,,,,,,,2021,10,,,,,,
291,25/07/2022,22.03.2022-20.07.2022,2,Γ21,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,83744,1,15303,"0,000",25,1,"1,0000","0,00","0,00","0,00","0,000","2559,21","92,17","927,02","0,00","-2000,16","0,00","1645,00","-26,33","0,00","93,09","0,00",99047,,,,,,,,,,2022,7,,,,,,
263,24/08/2021,23.06.2021-22.08.2021,10,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,3516,1,0,"0,000",8,1,"1,0000","0,00","0,00","0,00","0,000","207,90","17,20","116,69","0,00","0,00","0,00","304,00","-37,84","0,00","0,05","0,00",,,,,,,,,,,2021,8,,,,,,
351,24/10/2022,23.08.2022-20.10.2022,15,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,11307,1,0,"0,000",25,1,"1,0000","0,00","0,00","0,00","0,000","18,56","1,78","11,06","0,00","0,00","0,00","31,00","0,00","0,00","-0,40","0,00",,,,,,,,,,,2022,10,,,,,,
315,10/03/2021,02.02.2021-01.03.2021,3,Γ22,ΕΝΑΝΤΙ,Ημέρα,16973,1,0,"8,3",35,35,"1,0000","0,00",9,"0,00","22,3","146,18","14,03","87,60","0,00","0,00","0,00","248,00","0,00","0,00","0,19","0,00",,,,,,,,,,,2021,3,,,,,,
515,05/11/2021,28.09.2021-26.10.2021,5,ΦΟΠ,ΕΝΑΝΤΙ,Ημέρα,3370,1,0,"0,000",25,1,"1,0000","0,00","0,00","0,00","0,000","79,50","7,63","47,63","0,00","0,00","0,00","134,00","0,00","0,00","-0,76","0,00",,,,,,,,,,,2021,11,,,,,,
474,06/09/2022,27.07.2022-26.08.2022,35,Γ22,ΕΝΑΝΤΙ,Ημέρα,2432,40,0,"5,3",85,85,"0,9967","0,00",16,"0,00","12,4","431,80","32,99","117,98","0,00","0,00","3,06","586,00","0,00","0,00","0,17","0,00",,Αεργος,,196,40,0,,,,,2022,9,,,,,,
3,01/09/2022,22.02.2022-30.08.2022,1,ΦΟΠ,ΕΚΚΑΘΑΡΙΣΤΙΚΟΣ,Ημέρα,64838,1,2820,"0,000",8,8,"1,0000","0,00","0,00","0,00","0,000","490,85","-1,91","163,21","0,00","0,00","0,00","-31,00","-3,36","0,00","-679,79","0,00",67658,,,,,,,,,,2022,9,,,,,,
